px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
8.02699	-13.2025	-2.48079	0.0404544	-1.39717	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	5.15839
7.87562	-13.2178	-2.52656	-0.0257935	-1.37698	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	2.23278e-314
7.71088	-13.1905	-2.6635	-0.14324	-1.48629	7.57824	-13.1345	7.65	-13.25	-3.62957	0	1.19849
7.52507	-13.1924	-2.77061	-0.197687	-1.43526	7.45422	-13.2433	7.45	-13.25	-3.62953	0	2.23278e-314
7.40283	-13.1918	-2.56305	-0.213443	-1.26734	7.33241	-13.2718	7.3	-13.25	-2.7301	0	2.33662
7.21613	-13.1892	-2.68051	-0.244936	-1.2008	7.13166	-13.2372	7.15	-13.25	-2.73007	0	2.23278e-314
7.08307	-13.1735	-2.55538	-0.267199	-1.08571	6.97467	-13.1643	7	-13.25	-2.72703	0	1.13577
6.90549	-13.168	-2.65092	-0.283375	-1.01674	6.84852	-13.2404	6.85	-13.25	-2.727	0	2.23278e-314
6.76041	-13.1231	-2.70372	-0.346629	-1.04433	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.28821
6.59119	-13.0969	-2.76771	-0.369295	-0.991882	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	2.23278e-314
6.44294	-13.0271	-2.82088	-0.43725	-1.02293	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.340983
6.27701	-12.9846	-2.87172	-0.460238	-0.97387	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	2.23278e-314
6.14312	-12.9404	-2.73908	-0.472691	-0.873916	6.09711	-13.0021	6.1	-13	-2.73	0.910004	0.953864
5.98195	-12.8966	-2.78744	-0.485165	-0.821676	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	2.23278e-314
5.8619	-12.8554	-2.72432	-0.49812	-0.764453	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	0.993216
5.71102	-12.8068	-2.7806	-0.505068	-0.717002	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	2.23278e-314
5.57939	-12.7296	-2.81629	-0.552816	-0.742799	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.276004
5.45303	-12.6418	-2.8133	-0.599596	-0.75116	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	2.23278e-314
5.32642	-12.5424	-2.84556	-0.651782	-0.77303	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.192062
5.22182	-12.4418	-2.81636	-0.708893	-0.795762	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	2.23278e-314
5.10021	-12.3304	-2.92202	-0.764584	-0.832774	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.554962
4.9679	-12.2337	-2.94151	-0.786205	-0.796569	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	2.23278e-314
4.87531	-12.1552	-2.67185	-0.798564	-0.710799	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	2.34456
4.8013	-12.0407	-2.63914	-0.863411	-0.750796	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	2.23278e-314
4.68795	-11.8879	-3.00506	-0.934169	-0.834558	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.4933
4.61025	-11.7513	-2.98483	-0.996227	-0.860124	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	2.23278e-314
4.55881	-11.6455	-2.60508	-1.04387	-0.836337	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	4.6908
4.5076	-11.5214	-2.5846	-1.10566	-0.861787	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	2.23278e-314
4.40154	-11.3414	-3.07307	-1.13756	-0.845118	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	6.56968
4.38446	-11.1708	-3.05247	-1.23975	-0.931585	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	2.23278e-314
4.40518	-11.0629	-2.55508	-1.35307	-1.0455	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.05665
4.37222	-10.933	-2.54858	-1.40094	-1.03128	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	2.23278e-314
4.38155	-10.8052	-2.37832	-1.49772	-1.10804	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	1.22331
4.3956	-10.6685	-2.38746	-1.58119	-1.14167	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	2.23278e-314
4.35587	-10.5255	-2.65074	-1.55989	-0.978449	4.45256	-10.5332	4.45	-10.5	0	3.00113	3.1012
4.392	-10.3791	-2.68373	-1.6486	-1.03677	4.44692	-10.3512	4.45	-10.35	0	3.00113	2.23278e-314
4.41318	-10.2345	-2.70186	-1.71225	-1.05552	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.659505
4.48109	-10.0822	-2.76164	-1.81569	-1.12874	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	2.23278e-314
4.50454	-9.93893	-2.8276	-1.84035	-1.05619	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.45165
4.58689	-9.78599	-2.89777	-1.93445	-1.11304	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	2.23278e-314
4.71657	-9.65011	-2.80322	-2.12505	-1.39306	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	3.71272
4.78272	-9.53104	-2.76474	-2.18409	-1.37048	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	2.23278e-314
4.78188	-9.39206	-2.76595	-2.09297	-1.00542	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	4.48536
4.86648	-9.26047	-2.77835	-2.15131	-1.00855	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	2.23278e-314
4.92395	-9.11326	-2.83664	-2.13909	-0.846502	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.28979
5.0236	-8.97738	-2.87086	-2.19243	-0.854134	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	2.23278e-314
5.09032	-8.82702	-2.91935	-2.17118	-0.683697	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	1.33794
5.21246	-8.67824	-3.00307	-2.22193	-0.698787	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	2.23278e-314
5.34386	-8.56418	-2.99394	-2.31989	-0.850746	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.883844
5.4513	-8.44757	-2.9801	-2.36223	-0.845533	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	2.23278e-314
5.50899	-8.3185	-2.90697	-2.29893	-0.561949	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	2.9907
5.59243	-8.21595	-2.83554	-2.32276	-0.556444	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	2.23278e-314
5.74211	-8.14118	-2.81464	-2.46023	-0.842943	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	3.60831
5.86213	-8.04439	-2.81452	-2.50427	-0.840083	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	2.23278e-314
5.89251	-7.92377	-2.60649	-2.3691	-0.352971	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	9.8924
6.01701	-7.80197	-2.6851	-2.38588	-0.344691	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	2.23278e-314
6.1263	-7.69857	-2.69458	-2.3952	-0.314145	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	0.140666
6.24211	-7.58898	-2.72377	-2.40999	-0.309972	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	2.23278e-314
6.34613	-7.48007	-2.72186	-2.39809	-0.230934	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	0.286921
6.45523	-7.37612	-2.72463	-2.40827	-0.227684	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	2.23278e-314
6.59259	-7.2911	-2.75936	-2.47376	-0.365307	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.857453
6.72719	-7.18028	-2.81849	-2.49014	-0.358886	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	2.23278e-314
6.82581	-7.07313	-2.76591	-2.45536	-0.214793	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	0.886286
6.95368	-6.97017	-2.79801	-2.46676	-0.212621	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	2.23278e-314
7.09319	-6.8986	-2.85896	-2.53914	-0.377857	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	1.30863
7.22861	-6.79544	-2.93005	-2.55043	-0.364604	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	2.23278e-314
7.27027	-6.6709	-2.71191	-2.40549	0.0740221	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	9.71367
7.36531	-6.57165	-2.71601	-2.39554	0.08152	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	2.23278e-314
7.55442	-6.57066	-2.76393	-2.64342	-0.588716	7.67988	-6.69347	7.5	-6.55	2.72747	0	22.1931
7.67258	-6.51994	-2.70125	-2.6827	-0.600112	7.64389	-6.55777	7.65	-6.55	2.72745	0	2.23278e-314
7.74579	-6.45377	-2.41142	-2.62485	-0.3367	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	5.64392
7.86173	-6.3766	-2.43005	-2.63492	-0.324165	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	2.23278e-314
8.01037	-6.32335	-2.57419	-2.71728	-0.50518	7.9171	-6.24084	8	-6.3	2.72648	0.908821	2.44129
8.14406	-6.25564	-2.5979	-2.73788	-0.493422	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	2.23278e-314
8.18631	-6.15933	-2.16008	-2.59172	-0.0262776	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	14.7412
8.31438	-6.0496	-2.27665	-2.55988	0.0291272	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	2.23278e-314
8.46963	-6.02244	-2.4747	-2.70704	-0.357762	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	8.72373
8.61291	-5.93121	-2.56161	-2.70233	-0.319861	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	2.23278e-314
8.70075	-5.8386	-2.37544	-2.62158	-0.0751444	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	3.43287
8.8326	-5.73163	-2.46931	-2.59391	-0.0266819	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	2.23278e-314
8.96953	-5.66511	-2.57588	-2.64095	-0.153942	8.91028	-5.47662	9	-5.55	2.73109	1.82073	1.50624
9.11404	-5.54934	-2.68342	-2.61376	-0.10162	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	2.23278e-314
9.21856	-5.44251	-2.58853	-2.53964	0.0933719	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	1.94259
9.34209	-5.32788	-2.6516	-2.50891	0.129404	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	2.23278e-314
9.47867	-5.252	-2.73122	-2.55137	-0.00319005	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	1.11169
9.61998	-5.1231	-2.83291	-2.5213	0.0390436	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	2.23278e-314
9.67461	-4.98177	-2.61741	-2.34921	0.475553	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	9.70622
9.76422	-4.87511	-2.63742	-2.31633	0.487528	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	2.23278e-314
9.87223	-4.78022	-2.64945	-2.32007	0.414144	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.324003
9.96284	-4.67209	-2.63903	-2.29466	0.417323	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	2.23278e-314
10.072	-4.57326	-2.6663	-2.3061	0.33142	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.378576
10.165	-4.45816	-2.67139	-2.28293	0.337697	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	2.23278e-314
10.3222	-4.38207	-2.81403	-2.41136	-0.0443148	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	6.82583
10.4415	-4.26741	-2.84321	-2.40879	-0.0373098	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	2.23278e-314
10.4498	-4.13561	-2.45191	-2.21389	0.488461	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	15.4245
10.5379	-3.99847	-2.51959	-2.17322	0.509647	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	2.23278e-314
10.6257	-3.8845	-2.54592	-2.16746	0.4488	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.256271
10.7197	-3.72449	-2.65818	-2.12594	0.472719	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	2.23278e-314
10.8364	-3.62444	-2.71154	-2.20286	0.20698	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	2.92757
10.9279	-3.49024	-2.74623	-2.18668	0.213429	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	2.23278e-314
10.9623	-3.34509	-2.62945	-2.06228	0.506149	11.0183	-3.30073	11	-3.3	0.908549	2.72563	3.94383
11.0388	-3.18926	-2.70159	-2.02577	0.519001	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	2.23278e-314
11.0902	-3.04346	-2.70478	-1.96537	0.600026	11.1054	-3.01303	11.1	-3	0.90888	2.72663	0.271515
11.1466	-2.88474	-2.75369	-1.92424	0.610382	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	2.23278e-314
11.1983	-2.74091	-2.76054	-1.89624	0.593346	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.0367401
11.2472	-2.57631	-2.81118	-1.8581	0.5995	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	2.23278e-314
11.1924	-2.3801	-2.81833	-1.592	1.22475	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	16.9555
11.1863	-2.23145	-2.80097	-1.52358	1.22639	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	2.23278e-314
11.3042	-2.21623	-2.2183	-1.77397	0.383652	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	31.9011
11.3366	-2.05241	-2.33092	-1.75454	0.372526	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	2.23278e-314
11.3245	-1.91934	-2.3184	-1.66544	0.546026	11.224	-1.77367	11.35	-1.8	0	2.71996	1.79943
11.3449	-1.73869	-2.45524	-1.63703	0.540108	11.3661	-1.64386	11.35	-1.65	0	2.71993	2.23278e-314
11.3425	-1.5941	-2.48205	-1.58993	0.580813	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.255738
11.3454	-1.41759	-2.58498	-1.55711	0.580246	11.3391	-1.34511	11.35	-1.35	0	2.73446	2.23278e-314
11.2196	-1.26256	-2.72643	-1.25716	1.27664	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	20.4645
11.1715	-1.10271	-2.80755	-1.19262	1.27489	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	2.23278e-314
11.1116	-0.969663	-2.81269	-1.12923	1.267	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	0.301778
11.0525	-0.810185	-2.89462	-1.07705	1.24467	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	2.23278e-314
10.9508	-0.664979	-2.98256	-0.973326	1.33524	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	0.584165
10.8522	-0.53872	-2.97052	-0.895829	1.34194	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	2.23278e-314
10.7685	-0.42307	-2.86281	-0.850973	1.26489	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.580112
10.6616	-0.324532	-2.82873	-0.772115	1.28195	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	2.23278e-314
10.4915	-0.213956	-3.2271	-0.619092	1.53349	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	7.74874
10.3558	-0.142251	-3.19709	-0.529508	1.55555	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	2.23278e-314
10.2613	-0.0896617	-2.86485	-0.484031	1.44769	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	3.68227
10.1338	-0.0341698	-2.8538	-0.406325	1.45709	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	2.23278e-314
10.0417	-0.000184389	-2.55398	-0.350088	1.39481	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	3.00226
9.92274	0.0453855	-2.55919	-0.286013	1.38567	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	2.23278e-314
9.77707	0.0851224	-2.75583	-0.210683	1.41251	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	1.45914
9.6435	0.0841693	-2.7324	-0.114736	1.45445	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	2.23278e-314
9.49543	0.105158	-2.85308	-0.0500633	1.44522	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	0.507315
9.35126	0.118332	-2.86298	0.0110105	1.42632	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	2.23278e-314
9.25983	0.0783059	-2.41423	0.129453	1.4978	9.46113	0.134275	9.25	0.15	-1.81915	0	6.42121
9.13191	0.0942194	-2.41338	0.169008	1.4309	9.13787	0.161547	9.15	0.15	-1.81913	0	2.23278e-314
8.97537	0.112829	-2.71674	0.17308	1.30816	9.02723	0.196492	9	0.2	-2.99927	0.99976	3.39721
8.84093	0.143449	-2.70395	0.17237	1.20569	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	2.23278e-314
8.68546	0.143863	-2.86786	0.190449	1.13013	8.67607	0.247512	8.7	0.25	-2.99873	0	1.26679
8.54794	0.161458	-2.8432	0.192057	1.04562	8.54916	0.247046	8.55	0.25	-2.99871	0	2.23278e-314
8.40758	0.143464	-2.76792	0.235904	1.02922	8.44086	0.253341	8.4	0.25	-2.72872	0	0.36598
8.25754	0.162355	-2.74182	0.226799	0.928217	8.2302	0.258614	8.25	0.25	-2.72871	0	2.23278e-314
8.10459	0.147222	-2.88223	0.240695	0.865917	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	0.855321
7.96382	0.116484	-2.88298	0.276133	0.853638	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	2.23278e-314
7.80738	0.0965886	-3.00809	0.280436	0.778072	7.82213	0.149733	7.8	0.15	-3.00101	0	0.824275
7.66033	0.0886264	-2.98787	0.279457	0.716435	7.63383	0.15164	7.65	0.15	-3.00099	0	2.23278e-314
7.51879	0.0458199	-2.88145	0.323079	0.734947	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.44463
7.36777	0.019692	-2.86375	0.334251	0.689588	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	2.23278e-314
7.26616	-0.0412159	-2.62947	0.409561	0.788516	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	2.53921
7.1483	-0.0819951	-2.61513	0.434561	0.76628	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	2.23278e-314
6.97349	-0.12633	-2.85334	0.415894	0.627558	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	2.91444
6.83674	-0.204632	-2.86052	0.464185	0.648744	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	2.23278e-314
6.79834	-0.344791	-2.38792	0.675541	1.0493	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	13.6417
6.71462	-0.427802	-2.38722	0.736067	1.06157	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	2.23278e-314
6.61404	-0.495762	-2.46385	0.741278	0.946919	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	1.00003
6.52944	-0.593628	-2.48124	0.801522	0.965457	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	2.23278e-314
6.48621	-0.745599	-2.39071	0.989706	1.27155	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	4.26746
6.42717	-0.879186	-2.45364	1.08073	1.30909	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	2.23278e-314
6.38318	-1.02122	-2.49921	1.1973	1.41319	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	0.46295
6.34283	-1.16604	-2.56389	1.28476	1.43153	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	2.23278e-314
6.34641	-1.34465	-2.67581	1.46104	1.65712	6.5527	-1.43518	6.35	-1.4	0	-3.00132	2.52593
6.3388	-1.49555	-2.72157	1.55071	1.66068	6.35503	-1.55184	6.35	-1.55	0	-3.00129	2.23278e-314
6.31706	-1.60912	-2.57551	1.56918	1.4843	6.33086	-1.6454	6.35	-1.65	0	-1.81769	1.58142
6.32618	-1.74906	-2.57037	1.65377	1.48888	6.34356	-1.7483	6.35	-1.75	0	-1.81769	2.23278e-314
6.3463	-1.8971	-2.65147	1.74404	1.52851	6.34522	-1.96081	6.35	-1.95	0	-3.99976	0.303621
6.36376	-2.0515	-2.7196	1.80837	1.50086	6.34095	-2.12276	6.35	-2.15	0	-3.99972	2.23278e-314
6.34832	-2.1482	-2.43448	1.78551	1.23942	6.3068	-2.23646	6.35	-2.25	0	-2	5.64815
6.36756	-2.28917	-2.49269	1.832	1.20848	6.34785	-2.35274	6.35	-2.35	0	-1.99998	2.23278e-314
6.37016	-2.40515	-2.38	1.8377	1.07169	6.26272	-2.46894	6.35	-2.5	0	-3	1.70707
6.38936	-2.55318	-2.46104	1.86461	1.02268	6.36265	-2.64414	6.35	-2.65	0	-3	2.23278e-314
6.4416	-2.70287	-2.65752	1.94201	1.10984	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	1.72459
6.47882	-2.86007	-2.73508	1.96868	1.05888	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	2.23278e-314
6.54904	-3.02673	-2.97123	2.03973	1.13097	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.14674
6.59177	-3.21768	-3.09171	2.03996	1.03451	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	2.23278e-314
6.614	-3.35328	-2.76599	2.01222	0.818867	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	5.67071
6.66582	-3.5115	-2.80533	2.03184	0.777713	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	2.23278e-314
6.73372	-3.65042	-2.89124	2.07309	0.795385	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.28253
6.78751	-3.80012	-2.93044	2.08429	0.749569	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	2.23278e-314
6.8321	-3.93381	-2.77354	2.08337	0.654327	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	1.54376
6.88886	-4.09612	-2.82036	2.08475	0.598567	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	2.23278e-314
6.91675	-4.21228	-2.48617	2.05563	0.440905	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	4.63218
6.97244	-4.3377	-2.49162	2.06959	0.425181	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	2.23278e-314
7.04593	-4.4647	-2.62464	2.10069	0.458105	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0.675291
7.08909	-4.60335	-2.65749	2.08685	0.400498	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	2.23278e-314
7.19985	-4.75742	-3.0328	2.15312	0.528957	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	5.46572
7.27414	-4.89872	-3.05553	2.16056	0.498388	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	2.23278e-314
7.30936	-5.00368	-2.69831	2.12833	0.357691	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	5.43821
7.37006	-5.13095	-2.71516	2.12793	0.328673	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	2.23278e-314
7.43433	-5.24888	-2.69873	2.13357	0.308542	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	0.0587238
7.48255	-5.39202	-2.73316	2.10873	0.245428	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	2.23278e-314
7.55824	-5.51751	-2.8264	2.12778	0.269355	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.4506
7.63934	-5.63596	-2.83095	2.14695	0.277769	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	2.23278e-314
7.70236	-5.75262	-2.74829	2.14313	0.239116	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	0.382726
7.76163	-5.89654	-2.78715	2.12255	0.188198	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	2.23278e-314
7.83816	-6.01762	-2.85905	2.13929	0.21034	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.500454
7.92229	-6.13572	-2.86296	2.15693	0.220934	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	2.23278e-314
7.97112	-6.23411	-2.59562	2.1387	0.145728	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	2.9353
8.03932	-6.34656	-2.60168	2.14253	0.140294	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	2.23278e-314
8.14993	-6.48742	-2.97714	2.18568	0.235164	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	5.45129
8.235	-6.62048	-2.9979	2.18838	0.220703	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	2.23278e-314
8.28026	-6.71801	-2.53494	2.15785	0.110398	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	7.84952
8.34569	-6.84696	-2.54845	2.14543	0.0821501	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	2.23278e-314
8.43797	-6.97544	-2.72573	2.16329	0.117863	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	1.50711
8.49146	-7.11279	-2.7486	2.1337	0.06396	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	2.23278e-314
8.56775	-7.23119	-2.83717	2.14529	0.0889668	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	0.968419
8.64512	-7.34773	-2.83579	2.15179	0.0920953	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	2.23278e-314
8.72928	-7.47642	-2.90784	2.15856	0.101408	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.262908
8.78851	-7.62067	-2.9311	2.1302	0.0502794	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	2.23278e-314
8.82071	-7.72436	-2.61401	2.08601	-0.0577747	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	4.04591
8.87314	-7.84175	-2.61332	2.07128	-0.0755564	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	2.23278e-314
9.00038	-7.9935	-3.08721	2.13607	0.0860825	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	9.06872
9.06963	-8.13658	-3.10142	2.121	0.0566442	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	2.23278e-314
9.10192	-8.2418	-2.75197	2.07668	-0.0542198	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	4.74322
9.16511	-8.36003	-2.74812	2.07304	-0.0555398	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	2.23278e-314
9.2305	-8.49028	-2.68571	2.06047	-0.0785063	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.318582
9.28277	-8.63255	-2.69651	2.03504	-0.110172	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	2.23278e-314
9.33368	-8.75964	-2.65547	2.01724	-0.131463	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.474679
9.37483	-8.91375	-2.68319	1.97881	-0.178033	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	2.23278e-314
